object_id,shape,admin3_pcode,shape_length,shape_area,location
2490,Polygon,TH190305,0.241497,0.002364,"Thailand, Saraburi, Nong Khae, Khok Yae"
2491,Polygon,TH190606,0.1715,0.000974,"Thailand, Saraburi, Ban Mo, Khok Yai"
2492,Polygon,TH390307,0.240128,0.003444,"Thailand, Nong Bua Lam Phu, Non Sang, Khok Yai"
2493,Polygon,TH420805,0.401692,0.006665,"Thailand, Loei, Tha Li, Khok Yai"
2494,Polygon,TH320508,0.437048,0.008547,"Thailand, Surin, Prasat, Khok Yang"
2495,Polygon,TH810805,0.566291,0.004941,"Thailand, Krabi, Nuea Khlong, Khok Yang"
2496,Polygon,TH920207,0.482548,0.003736,"Thailand, Trang, Kantang, Khok Yang"
2497,Polygon,TH310708,0.328563,0.002719,"Thailand, Buri Ram, Prakhon Chai, Khok Yang"
2498,Polygon,TH940302,0.191254,0.001811,"Thailand, Pattani, Nong Chik, Kholo Tanyong"
2499,Polygon,TH300203,0.417884,0.003804,"Thailand, Nakhon Ratchasima, Khon Buri, Khon Buri"
2500,Polygon,TH300210,0.599503,0.009766,"Thailand, Nakhon Ratchasima, Khon Buri, Khon Buri Tai"
2501,Polygon,TH401301,0.313464,0.00287,"Thailand, Khon Kaen, Waeng Yai, Khon Chim"
2502,Polygon,TH800707,0.326464,0.004023,"Thailand, Nakhon Si Thammarat, Cha-Uat, Khon Hat"
2503,Polygon,TH450104,0.21088,0.002217,"Thailand, Roi Et, Mueang Roi Et, Khon Kaen"
2504,Polygon,TH330203,0.288876,0.002528,"Thailand, Si Sa Ket, Yang Chum Noi, Khon Kam"
2505,Polygon,TH910603,0.176789,0.001302,"Thailand, Satun, Thung Wa, Khon Khlan"
2506,Polygon,TH341106,0.525464,0.006685,"Thailand, Ubon Ratchathani, Trakan Phuet Phon, Khon Sai"
2507,Polygon,TH412404,0.418738,0.004392,"Thailand, Udon Thani, Ku Kaeo, Khon Sai"
2508,Polygon,TH361301,0.198247,0.001367,"Thailand, Chaiyaphum, Khon San, Khon San"
2509,Polygon,TH360301,0.435422,0.004441,"Thailand, Chaiyaphum, Khon Sawan, Khon Sawan"
2510,Polygon,TH470812,0.355951,0.003704,"Thailand, Sakon Nakhon, Wanon Niwat, Khon Sawan"
2511,Polygon,TH321002,0.366611,0.004817,"Thailand, Surin, Sangkha, Khon Taek"
2512,Polygon,TH410203,0.399233,0.005729,"Thailand, Udon Thani, Kut Chap, Khon Yung"
2513,Polygon,TH461801,0.297887,0.002663,"Thailand, Kalasin, Khong Chai, Khong Chai Phatthana"
2514,Polygon,TH340301,0.599244,0.007855,"Thailand, Ubon Ratchathani, Khong Chiam, Khong Chiam"
2515,Polygon,TH620410,0.636983,0.006444,"Thailand, Kamphaeng Phet, Khanu Woralaksaburi, Khong Phai"
2516,Polygon,TH301806,0.233259,0.00062,"Thailand, Nakhon Ratchasima, Sung Noen, Khong Yang"
2517,Polygon,TH620111,0.42666,0.00715,"Thailand, Kamphaeng Phet, Mueang Kamphaeng Phet, Khonthi"
2518,Polygon,TH301803,0.176013,0.000649,"Thailand, Nakhon Ratchasima, Sung Noen, Khorat"
2519,Polygon,TH960208,0.287429,0.003075,"Thailand, Narathiwat, Tak Bai, Khosit"
2520,Polygon,TH190303,0.195206,0.001193,"Thailand, Saraburi, Nong Khae, Khotchasit"
2521,Polygon,TH800704,0.734845,0.014421,"Thailand, Nakhon Si Thammarat, Cha-Uat, Khreng"
2522,Polygon,TH860707,0.511751,0.00683,"Thailand, Chumphon, Sawi, Khron"
2523,Polygon,TH570303,0.546435,0.007223,"Thailand, Chiang Rai, Chiang Khong, Khrueng"
2524,Polygon,TH900311,0.367975,0.00322,"Thailand, Songkhla, Chana, Khu"
2525,Polygon,TH130503,0.228368,0.002412,"Thailand, Pathum Thani, Lat Lum Kaeo, Khu Bang Luang"
2526,Polygon,TH700120,0.25279,0.002047,"Thailand, Ratchaburi, Mueang Ratchaburi, Khu Bua"
2527,Polygon,TH100306,0.172196,0.001511,"Thailand, Bangkok, Nong Chok, Khu Fung Nuea"
2528,Polygon,TH402104,0.26224,0.00213,"Thailand, Khon Kaen, Sam Sung, Khu Kham"
2529,Polygon,TH300402,0.354286,0.006932,"Thailand, Nakhon Ratchasima, Khong, Khu Khat"
2530,Polygon,TH130601,0.194612,0.001854,"Thailand, Pathum Thani, Lam Luk Ka, Khu Khot"
2531,Polygon,TH900207,0.247769,0.003341,"Thailand, Songkhla, Sathing Phra, Khu Khut"
2532,Polygon,TH130504,0.141484,0.00118,"Thailand, Pathum Thani, Lat Lum Kaeo, Khu Khwang"
2533,Polygon,TH250903,0.165824,0.001124,"Thailand, Prachin Buri, Si Mahosot, Khu Lamphan"
2534,Polygon,TH310201,0.352166,0.00465,"Thailand, Buri Ram, Khu Mueang, Khu Mueang"
2535,Polygon,TH341507,0.422649,0.004345,"Thailand, Ubon Ratchathani, Warin Chamrap, Khu Mueang"
2536,Polygon,TH350603,0.293978,0.004812,"Thailand, Yasothon, Maha Chana Chai, Khu Mueang"
2537,Polygon,TH360508,0.535397,0.008291,"Thailand, Chaiyaphum, Nong Bua Daeng, Khu Mueang"
2538,Polygon,TH451203,0.220788,0.002638,"Thailand, Roi Et, Mueang Suang, Khu Mueang"
2539,Polygon,TH860202,0.542079,0.005551,"Thailand, Chumphon, Tha Sae, Khu Ring"
2540,Polygon,TH470805,0.449457,0.004928,"Thailand, Sakon Nakhon, Wanon Niwat, Khu Sakham"
2541,Polygon,TH141006,0.293241,0.002991,"Thailand, Phra Nakhon Si Ayutthaya, Lat Bua Luang, Khu Salot"
2542,Polygon,TH330103,0.255074,0.002937,"Thailand, Si Sa Ket, Mueang Si Sa Ket, Khu Sot"
2543,Polygon,TH320604,0.260482,0.003278,"Thailand, Surin, Kap Choeng, Khu Tan"
2544,Polygon,TH901103,0.294552,0.004196,"Thailand, Songkhla, Hat Yai, Khu Tao"
2545,Polygon,TH240801,0.735117,0.010142,"Thailand, Chachoengsao, Sanam Chai Khet, Khu Yai Mi"
2546,Polygon,TH470803,0.607118,0.006001,"Thailand, Sakon Nakhon, Wanon Niwat, Khua Kai"
2547,Polygon,TH501905,0.148164,0.000759,"Thailand, Chiang Mai, Saraphi, Khua Mung"
2548,Polygon,TH400505,0.356737,0.006124,"Thailand, Khon Kaen, Chum Phae, Khua Riang"
2549,Polygon,TH940405,0.124995,0.000876,"Thailand, Pattani, Panare, Khuan"
2550,Polygon,TH560602,0.380917,0.004036,"Thailand, Phayao, Pong, Khuan"
2551,Polygon,TH801609,0.343363,0.005704,"Thailand, Nakhon Si Thammarat, Hua Sai, Khuan Chalik"
2552,Polygon,TH801306,0.352086,0.003535,"Thailand, Nakhon Si Thammarat, Ron Phibun, Khuan Chum"
2553,Polygon,TH910201,0.451071,0.004526,"Thailand, Satun, Khuan Don, Khuan Don"
2554,Polygon,TH910302,1.011943,0.022479,"Thailand, Satun, Khuan Kalong, Khuan Kalong"
2555,Polygon,TH910103,0.350023,0.003459,"Thailand, Satun, Mueang Satun, Khuan Khan"
2556,Polygon,TH930302,0.343853,0.00379,"Thailand, Phatthalung, Khao Chaison, Khuan Khanun"
2557,Polygon,TH930501,0.231282,0.002043,"Thailand, Phatthalung, Khuan Khanun, Khuan Khanun"
2558,Polygon,TH800505,0.280723,0.003224,"Thailand, Nakhon Si Thammarat, Phipun, Khuan Klang"
2559,Polygon,TH801304,0.273122,0.001911,"Thailand, Nakhon Si Thammarat, Ron Phibun, Khuan Koei"
2560,Polygon,TH800904,0.372789,0.003807,"Thailand, Nakhon Si Thammarat, Thung Song, Khuan Krot"
2561,Polygon,TH901102,0.472126,0.004406,"Thailand, Songkhla, Hat Yai, Khuan Lang"
2562,Polygon,TH920901,0.355674,0.003189,"Thailand, Trang, Ratsada, Khuan Mao"
2563,Polygon,TH930111,0.273927,0.003223,"Thailand, Phatthalung, Mueang Phatthalung, Khuan Maphrao"
2564,Polygon,TH800709,0.468994,0.003173,"Thailand, Nakhon Si Thammarat, Cha-Uat, Khuan Nong Hong"
2565,Polygon,TH801903,0.255779,0.002186,"Thailand, Nakhon Si Thammarat, Chulabhorn, Khuan Nong Kwa"
2566,Polygon,TH940214,0.222364,0.001807,"Thailand, Pattani, Khok Pho, Khuan Nori"
2567,Polygon,TH801305,0.530123,0.010606,"Thailand, Nakhon Si Thammarat, Ron Phibun, Khuan Phang"
2568,Polygon,TH910111,0.29801,0.00335,"Thailand, Satun, Mueang Satun, Khuan Pho"
2569,Polygon,TH920107,0.244354,0.001495,"Thailand, Trang, Mueang Trang, Khuan Pring"
2570,Polygon,TH900904,0.315621,0.00275,"Thailand, Songkhla, Rattaphum, Khuan Ru"
2571,Polygon,TH910202,0.3273,0.002958,"Thailand, Satun, Khuan Don, Khuan Sato"
2572,Polygon,TH841206,0.292315,0.00366,"Thailand, Surat Thani, Ban Na San, Khuan Si"
2573,Polygon,TH901302,0.426369,0.00522,"Thailand, Songkhla, Khuan Niang, Khuan So"
2574,Polygon,TH841207,0.24043,0.002576,"Thailand, Surat Thani, Ban Na San, Khuan Suban"
2575,Polygon,TH920202,0.255447,0.001651,"Thailand, Trang, Kantang, Khuan Thani"
2576,Polygon,TH801502,0.70438,0.013666,"Thailand, Nakhon Si Thammarat, Khanom, Khuan Thong"
2577,Polygon,TH500204,0.349269,0.004479,"Thailand, Chiang Mai, Chom Thong, Khuang Pao"
2578,Polygon,TH560512,0.306293,0.002739,"Thailand, Phayao, Dok Khamtai, Khue Wiang"
2579,Polygon,TH411703,0.563804,0.008091,"Thailand, Udon Thani, Ban Phue, Khuea Nam"
2580,Polygon,TH440310,0.2487,0.002282,"Thailand, Maha Sarakham, Kosum Phisai, Khuean"
2581,Polygon,TH950306,0.440365,0.006233,"Thailand, Yala, Bannang Sata, Khuean Bang Lang"
2582,Polygon,TH501108,0.369198,0.003553,"Thailand, Chiang Mai, Phrao, Khuean Phak"
2583,Polygon,TH400803,0.456204,0.006712,"Thailand, Khon Kaen, Ubolratana, Khuean Ubolratana"
2584,Polygon,TH350112,0.453773,0.004424,"Thailand, Yasothon, Mueang Yasothon, Khueang Kham"
2585,Polygon,TH340401,0.399561,0.004532,"Thailand, Ubon Ratchathani, Khueang Nai, Khueang Nai"
2586,Polygon,TH820507,0.552561,0.010124,"Thailand, Phangnga, Takua Pa, Khuek Khak"
2587,Polygon,TH401502,0.383565,0.004598,"Thailand, Khon Kaen, Nong Song Hong, Khuem Chat"
2588,Polygon,TH370107,0.464381,0.006743,"Thailand, Amnat Charoen, Mueang Amnat Charoen, Khuem Yai"
2589,Polygon,TH550702,0.689959,0.006787,"Thailand, Nan, Wiang Sa, Khueng"
2590,Polygon,TH900606,0.51571,0.00934,"Thailand, Songkhla, Saba Yoi, Khuha"
2591,Polygon,TH102210,0.054823,7.7e-05,"Thailand, Bangkok, Phasi Charoen, Khuha Sawan"
2592,Polygon,TH930101,0.210401,0.000973,"Thailand, Phatthalung, Mueang Phatthalung, Khuha Sawan"
2593,Polygon,TH900903,0.337452,0.004128,"Thailand, Songkhla, Rattaphum, Khuha Tai"
2594,Polygon,TH302901,0.505983,0.004695,"Thailand, Nakhon Ratchasima, Lam Thamenchai, Khui"
2595,Polygon,TH620607,0.328544,0.004485,"Thailand, Kamphaeng Phet, Phran Kratai, Khui Ban Ong"
2596,Polygon,TH650411,0.505553,0.007872,"Thailand, Phitsanulok, Bang Rakam, Khui Muang"
2597,Polygon,TH341101,0.235926,0.001719,"Thailand, Ubon Ratchathani, Trakan Phuet Phon, Khulu"
2598,Polygon,TH460601,0.404822,0.004345,"Thailand, Kalasin, Khao Wong, Khum Kao"
2599,Polygon,TH350115,0.270692,0.00228,"Thailand, Yasothon, Mueang Yasothon, Khum Ngoen"
2600,Polygon,TH101106,0.219709,0.001912,"Thailand, Bangkok, Lat Krabang, Khum Thong"
2601,Polygon,TH530116,0.390687,0.004922,"Thailand, Uttaradit, Mueang Uttaradit, Khun Fang"
2602,Polygon,TH330807,0.195568,0.001636,"Thailand, Si Sa Ket, Khun Han, Khun Han"
2603,Polygon,TH730307,0.16054,0.00062,"Thailand, Nakhon Pathom, Nakhon Chai Si, Khun Kaeo"
2604,Polygon,TH190902,0.188755,0.001106,"Thailand, Saraburi, Phra Phutthabat, Khun Khlon"
2605,Polygon,TH501505,0.161407,0.000885,"Thailand, Chiang Mai, Hang Dong, Khun Khong"
2606,Polygon,TH560607,1.128803,0.031727,"Thailand, Phayao, Pong, Khun Khuan"
2607,Polygon,TH860113,0.218284,0.001987,"Thailand, Chumphon, Mueang Chumphon, Khun Krathing"
2608,Polygon,TH580508,0.543953,0.009532,"Thailand, Mae Hong Son, Mae La Noi, Khun Mae La Noi"
2609,Polygon,TH551502,1.04246,0.033501,"Thailand, Nan, Chaloem Phra Kiat, Khun Nan"
2610,Polygon,TH700412,0.240725,0.001239,"Thailand, Ratchaburi, Damnoen Saduak, Khun Phithak"
2611,Polygon,TH120505,0.24133,0.002058,"Thailand, Nonthaburi, Sai Noi, Khun Si"
2612,Polygon,TH220802,1.236822,0.044578,"Thailand, Chanthaburi, Kaeng Hang Maeo, Khun Song"
2613,Polygon,TH900308,0.161372,0.000844,"Thailand, Songkhla, Chana, Khun Tat Wai"
2614,Polygon,TH800305,0.407167,0.004076,"Thailand, Nakhon Si Thammarat, Lan Saka, Khun Thale"
2615,Polygon,TH840104,0.5536,0.007098,"Thailand, Surat Thani, Mueang Surat Thani, Khun Thale"
2616,Polygon,TH301220,0.395251,0.005811,"Thailand, Nakhon Ratchasima, Bua Yai, Khun Thong"
2617,Polygon,TH580201,1.138541,0.045321,"Thailand, Mae Hong Son, Khun Yuam, Khun Yuam"
2618,Polygon,TH700107,0.184302,0.001424,"Thailand, Ratchaburi, Mueang Ratchaburi, Khung Krathin"
2619,Polygon,TH140614,0.118145,0.000502,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Khung Lan"
2620,Polygon,TH700106,0.16051,0.001034,"Thailand, Ratchaburi, Mueang Ratchaburi, Khung Nam Won"
2621,Polygon,TH700511,0.212003,0.001646,"Thailand, Ratchaburi, Ban Pong, Khung Phayom"
2622,Polygon,TH180201,0.237207,0.001972,"Thailand, Chai Nat, Manorom, Khung Samphao"
2623,Polygon,TH530105,0.37179,0.004887,"Thailand, Uttaradit, Mueang Uttaradit, Khung Taphao"
2624,Polygon,TH331506,0.524035,0.004799,"Thailand, Si Sa Ket, Nam Kliang, Khup"
2625,Polygon,TH820601,0.75157,0.019827,"Thailand, Phangnga, Khura Buri, Khura"
2626,Polygon,TH750307,0.082159,0.00026,"Thailand, Samut Songkhram, Amphawa, Khwae Om"
2627,Polygon,TH600104,0.18226,0.001023,"Thailand, Nakhon Sawan, Mueang Nakhon Sawan, Khwae Yai"
2628,Polygon,TH140712,0.10376,0.000517,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pahan, Khwan Mueang"
2629,Polygon,TH451017,0.255571,0.001594,"Thailand, Roi Et, Selaphum, Khwan Mueang"
2630,Polygon,TH440102,0.436568,0.004946,"Thailand, Maha Sarakham, Mueang Maha Sarakham, Khwao"
2631,Polygon,TH451008,0.519558,0.004782,"Thailand, Roi Et, Selaphum, Khwao"
2632,Polygon,TH440304,0.58958,0.008871,"Thailand, Maha Sarakham, Kosum Phisai, Khwao Rai"
2633,Polygon,TH440704,0.346733,0.004524,"Thailand, Maha Sarakham, Na Chueak, Khwao Rai"
2634,Polygon,TH321601,0.241354,0.0028,"Thailand, Surin, Khwao Sin Rin, Khwao Sin Rin"
2635,Polygon,TH450510,0.25385,0.002961,"Thailand, Roi Et, Thawat Buri, Khwao Thung"
2636,Polygon,TH440407,0.357939,0.004582,"Thailand, Maha Sarakham, Kantharawichai, Khwao Yai"
2637,Polygon,TH320912,0.326298,0.002925,"Thailand, Surin, Sikhoraphum, Khwao Yai"
2638,Polygon,TH960903,0.293514,0.003715,"Thailand, Narathiwat, Sukhirin, Kia"
2639,Polygon,TH210106,0.429977,0.004589,"Thailand, Rayong, Mueang Rayong, Klaeng"
2640,Polygon,TH800802,0.354184,0.003409,"Thailand, Nakhon Si Thammarat, Tha Sala, Klai"
2641,Polygon,TH340711,0.742934,0.010448,"Thailand, Ubon Ratchathani, Det Udom, Klang"
2642,Polygon,TH451001,0.252263,0.001415,"Thailand, Roi Et, Selaphum, Klang"
2643,Polygon,TH600102,0.183993,0.001319,"Thailand, Nakhon Sawan, Mueang Nakhon Sawan, Klang Daet"
2644,Polygon,TH302102,0.529601,0.01083,"Thailand, Nakhon Ratchasima, Pak Chong, Klang Dong"
2645,Polygon,TH640904,0.911562,0.025015,"Thailand, Sukhothai, Thung Saliam, Klang Dong"
2646,Polygon,TH460116,0.430001,0.003452,"Thailand, Kalasin, Mueang Kalasin, Klang Muen"
2647,Polygon,TH550701,0.322438,0.002613,"Thailand, Nan, Wiang Sa, Klang Wiang"
2648,Polygon,TH340413,0.334147,0.004195,"Thailand, Ubon Ratchathani, Khueang Nai, Klang Yai"
2649,Polygon,TH411708,0.628048,0.007667,"Thailand, Udon Thani, Ban Phue, Klang Yai"
2650,Polygon,TH760511,0.818248,0.011245,"Thailand, Phetchaburi, Tha Yang, Klat Luang"
2651,Polygon,TH711102,0.48104,0.00855,"Thailand, Kanchanaburi, Dan Makham Tia, Klon Do"
2652,Polygon,TH331203,0.225889,0.00222,"Thailand, Si Sa Ket, Huai Thap Than, Kluai Kwang"
2653,Polygon,TH520107,0.478017,0.00504,"Thailand, Lampang, Mueang Lampang, Kluai Phae"
2654,Polygon,TH510405,1.292029,0.045268,"Thailand, Lamphun, Li, Ko"
2655,Polygon,TH340404,0.417384,0.005556,"Thailand, Ubon Ratchathani, Khueang Nai, Ko-E"
2656,Polygon,TH940508,0.147029,0.001221,"Thailand, Pattani, Mayo, Ko Chan"
2657,Polygon,TH201101,0.830942,0.016854,"Thailand, Chon Buri, Ko Chan, Ko Chan"
2658,Polygon,TH230701,0.751916,0.0097,"Thailand, Trat, Ko Chang, Ko Chang"
2659,Polygon,TH570903,0.507373,0.004106,"Thailand, Chiang Rai, Mae Sai, Ko Chang"
2660,Polygon,TH230702,1.238227,0.008776,"Thailand, Trat, Ko Chang, Ko Chang Tai"
2661,Polygon,TH160302,0.385646,0.004097,"Thailand, Lop Buri, Khok Samrong, Ko Kaeo"
2662,Polygon,TH321206,0.331645,0.002831,"Thailand, Surin, Samrong Thap, Ko Kaeo"
2663,Polygon,TH451011,0.337566,0.003925,"Thailand, Roi Et, Selaphum, Ko Kaeo"
2664,Polygon,TH830103,0.341032,0.002035,"Thailand, Phuket, Mueang Phuket, Ko Kaeo"
2665,Polygon,TH520306,0.285279,0.002398,"Thailand, Lampang, Ko Kha, Ko Kha"
2666,Polygon,TH800708,0.36542,0.002743,"Thailand, Nakhon Si Thammarat, Cha-Uat, Ko Khan"
2667,Polygon,TH240601,0.480028,0.008545,"Thailand, Chachoengsao, Phanom Sarakham, Ko Khanun"
2668,Polygon,TH820508,0.408759,0.005648,"Thailand, Phangnga, Takua Pa, Ko Kho Khao"
2669,Polygon,TH220104,0.258738,0.002122,"Thailand, Chanthaburi, Mueang Chanthaburi, Ko Khwang"
2670,Polygon,TH810303,0.681279,0.008508,"Thailand, Krabi, Ko Lanta, Ko Klang"
2671,Polygon,TH140611,0.129021,0.000767,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ko Koet"
2672,Polygon,TH120608,0.073806,0.000347,"Thailand, Nonthaburi, Pak Kret, Ko Kret"
2673,Polygon,TH230602,0.806915,0.009268,"Thailand, Trat, Ko Kut, Ko Kut"
2674,Polygon,TH770102,0.64072,0.007909,"Thailand, Prachuap Khiri Khan, Mueang Prachuap Khiri Khan, Ko Lak"
2675,Polygon,TH941011,0.201241,0.002143,"Thailand, Pattani, Yarang, Ko Lam"
2676,Polygon,TH810302,0.548755,0.0061,"Thailand, Krabi, Ko Lanta, Ko Lanta Noi"
2677,Polygon,TH810301,0.434035,0.003868,"Thailand, Krabi, Ko Lanta, Ko Lanta Yai"
2678,Polygon,TH920213,1.271714,0.007085,"Thailand, Trang, Kantang, Ko Libong"
2679,Polygon,TH200510,0.218718,0.001021,"Thailand, Chon Buri, Phan Thong, Ko Loi"
2680,Polygon,TH250702,0.269939,0.002399,"Thailand, Prachin Buri, Prachantakham, Ko Loi"
2681,Polygon,TH230601,0.566866,0.001512,"Thailand, Trat, Ko Kut, Ko Mak"
2682,Polygon,TH930604,0.483751,0.013456,"Thailand, Phatthalung, Pak Phayun, Ko Mak"
2683,Polygon,TH360706,0.37137,0.003725,"Thailand, Chaiyaphum, Bamnet Narong, Ko Manao"
2684,Polygon,TH930603,0.387254,0.00646,"Thailand, Phatthalung, Pak Phayun, Ko Nang Kham"
2685,Polygon,TH820108,0.431703,0.004174,"Thailand, Phangnga, Mueang Phangnga, Ko Panyi"
2686,Polygon,TH840501,0.423608,0.004856,"Thailand, Surat Thani, Ko Pha-Ngan, Ko Pha-Ngan"
2687,Polygon,TH850109,0.565664,0.003414,"Thailand, Ranong, Mueang Ranong, Ko Phayam"
2688,Polygon,TH801611,0.247869,0.002763,"Thailand, Nakhon Si Thammarat, Hua Sai, Ko Phet"
2689,Polygon,TH700116,0.266093,0.0028,"Thailand, Ratchaburi, Mueang Ratchaburi, Ko Phlapphla"
2690,Polygon,TH260202,0.337145,0.00235,"Thailand, Nakhon Nayok, Pak Phli, Ko Pho"
2691,Polygon,TH820603,1.815061,0.013587,"Thailand, Phangnga, Khura Buri, Ko Phra Thong"
2692,Polygon,TH920308,0.314292,0.002483,"Thailand, Trang, Yan Ta Khao, Ko Pia"
2693,Polygon,TH940301,0.093664,0.000435,"Thailand, Pattani, Nong Chik, Ko Po"
2694,Polygon,TH220602,0.357633,0.001299,"Thailand, Chanthaburi, Laem Sing, Ko Proet"
2695,Polygon,TH240502,0.171567,0.001022,"Thailand, Chachoengsao, Ban Pho, Ko Rai"
2696,Polygon,TH160412,0.506894,0.006724,"Thailand, Lop Buri, Chai Badan, Ko Rang"
2697,Polygon,TH140119,0.119176,0.000487,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Ko Rian"
2698,Polygon,TH900503,0.399421,0.007468,"Thailand, Songkhla, Thepha, Ko Saba"
2699,Polygon,TH710111,0.413298,0.005919,"Thailand, Kanchanaburi, Mueang Kanchanaburi, Ko Samrong"
2700,Polygon,TH700901,0.152224,0.001211,"Thailand, Ratchaburi, Wat Phleng, Ko San Phra"
2701,Polygon,TH910106,2.427678,0.019316,"Thailand, Satun, Mueang Satun, Ko Sarai"
2702,Polygon,TH960206,0.195743,0.001521,"Thailand, Narathiwat, Tak Bai, Ko Sathon"
2703,Polygon,TH810802,0.746927,0.004445,"Thailand, Krabi, Nuea Khlong, Ko Si Boya"
2704,Polygon,TH920411,0.337098,0.001127,"Thailand, Trang, Palian, Ko Sukon"
2705,Polygon,TH640607,0.528307,0.005987,"Thailand, Sukhothai, Si Samrong, Ko Ta Liang"
2706,Polygon,TH900103,0.236502,0.002643,"Thailand, Songkhla, Mueang Songkhla, Ko Taeo"
2707,Polygon,TH620413,0.261461,0.003449,"Thailand, Kamphaeng Phet, Khanu Woralaksaburi, Ko Tan"
2708,Polygon,TH840503,0.275621,0.001542,"Thailand, Surat Thani, Ko Pha-Ngan, Ko Tao"
2709,Polygon,TH931003,0.712784,0.011038,"Thailand, Phatthalung, Pa Phayom, Ko Tao"
2710,Polygon,TH630205,0.512648,0.007586,"Thailand, Tak, Ban Tak, Ko Taphao"
2711,Polygon,TH610106,0.183382,0.000774,"Thailand, Uthai Thani, Mueang Uthai Thani, Ko Thepho"
2712,Polygon,TH801206,0.257659,0.003238,"Thailand, Nakhon Si Thammarat, Pak Phanang, Ko Thuat"
2713,Polygon,TH260201,0.25965,0.001345,"Thailand, Nakhon Nayok, Pak Phli, Ko Wai"
2714,Polygon,TH900801,0.491054,0.011344,"Thailand, Songkhla, Krasae Sin, Ko Yai"
2715,Polygon,TH820201,0.883232,0.003819,"Thailand, Phangnga, Ko Yao, Ko Yao Noi"
2716,Polygon,TH820202,0.397827,0.003371,"Thailand, Phangnga, Ko Yao, Ko Yao Yai"
2717,Polygon,TH900106,0.250169,0.002975,"Thailand, Songkhla, Mueang Songkhla, Ko Yo"
2718,Polygon,TH600304,0.263224,0.002635,"Thailand, Nakhon Sawan, Chum Saeng, Koei Chai"
2719,Polygon,TH440107,0.413246,0.002248,"Thailand, Maha Sarakham, Mueang Maha Sarakham, Koeng"
2720,Polygon,TH490204,0.3479,0.004815,"Thailand, Mukdahan, Nikhom Kham Soi, Kok Daeng"
2721,Polygon,TH420104,0.544533,0.011852,"Thailand, Loei, Mueang Loei, Kok Du"
2722,Polygon,TH140415,0.145776,0.000905,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Kok Kaeo Burapha"
2723,Polygon,TH160103,0.186394,0.001355,"Thailand, Lop Buri, Mueang Lop Buri, Kok Ko"
2724,Polygon,TH451204,0.214395,0.002431,"Thailand, Roi Et, Mueang Suang, Kok Kung"
2725,Polygon,TH450904,0.49207,0.005846,"Thailand, Roi Et, Nong Phok, Kok Pho"
2726,Polygon,TH471804,0.591533,0.012201,"Thailand, Sakon Nakhon, Phu Phan, Kok Pla Sio"
2727,Polygon,TH640408,0.367451,0.002818,"Thailand, Sukhothai, Kong Krailat, Kok Raet"
2728,Polygon,TH420507,0.884925,0.019169,"Thailand, Loei, Dan Sai, Kok Sathon"
2729,Polygon,TH420114,0.342717,0.005679,"Thailand, Loei, Mueang Loei, Kok Thong"
2730,Polygon,TH490403,0.964488,0.032185,"Thailand, Mukdahan, Dong Luang, Kok Tum"
2731,Polygon,TH220105,0.279898,0.00252,"Thailand, Chanthaburi, Mueang Chanthaburi, Kom Bang"
2732,Polygon,TH241101,0.19966,0.001492,"Thailand, Chachoengsao, Khlong Khuean, Kon Kaeo"
2733,Polygon,TH640401,0.409469,0.005196,"Thailand, Sukhothai, Kong Krailat, Kong"
2734,Polygon,TH210310,0.502207,0.006777,"Thailand, Rayong, Klaeng, Kong Din"
2735,Polygon,TH500308,0.902294,0.030789,"Thailand, Chiang Mai, Mae Chaem, Kong Khaek"
2736,Polygon,TH550109,0.260668,0.002801,"Thailand, Nan, Mueang Nan, Kong Khwai"
2737,Polygon,TH580603,0.963734,0.019059,"Thailand, Mae Hong Son, Sop Moei, Kong Koi"
2738,Polygon,TH430203,0.3343,0.003056,"Thailand, Nong Khai, Tha Bo, Kong Nang"
2739,Polygon,TH343003,0.282743,0.004331,"Thailand, Ubon Ratchathani, Na Tan, Kong Phon"
2740,Polygon,TH930201,0.36942,0.004229,"Thailand, Phatthalung, Kong Ra, Kong Ra"
2741,Polygon,TH301607,0.378641,0.00423,"Thailand, Nakhon Ratchasima, Huai Thalaeng, Kong Rot"
2742,Polygon,TH160104,0.165592,0.000856,"Thailand, Lop Buri, Mueang Lop Buri, Kong Thanu"
2743,Polygon,TH670701,0.47245,0.004016,"Thailand, Phetchabun, Nong Phai, Kong Thun"
2744,Polygon,TH140506,0.196626,0.000905,"Thailand, Phra Nakhon Si Ayutthaya, Bang Ban, Kop Chao"
2745,Polygon,TH621101,1.717302,0.033196,"Thailand, Kamphaeng Phet, Kosamphi Nakhon, Kosamphi"
2746,Polygon,TH950605,0.105344,0.000688,"Thailand, Yala, Raman, Kota Baru"
2747,Polygon,TH950604,0.160516,0.001416,"Thailand, Yala, Raman, Koto Tuera"
